__HAVE_RENDER_PIPELINE_STATE__,1
__HAVE_RENDER_COMMAND_DEPTH_CLIP_MODE__,1
__HAVE_RENDER_COMMAND_DEPTH_STENCIL_STATE__,1
__HAVE_RENDER_COMMAND_DEPTH_BIAS__,1
__HAVE_RENDER_COMMAND_VERTEX_BUFFER_STRIDE__,1
__HAVE_RENDER_COMMAND_MESH__,1
__HAVE_RENDER_DRAW_PATCHES_TESSELLATION_FACTOR_SCALE__,1
__HAVE_NATIVE_WIDE_VECTORS__,1
__HAVE_NATIVE_DOUBLE__,1
__HAVE_TEXTURE_READWRITE__,1
__HAVE_MEMFLAG_OPERATORS__,1
__HAVE_BARRIER_MEMORY_SCOPE__,1
__HAVE_SIMDGROUP_BARRIER__,1
__HAVE_DRAW_INDIRECT__,1
__HAVE_COMPUTE_IMPROVED_INDIRECT__,1
__HAVE_TENSOR__,1
__HAVE_RAYTRACING_CURVES__,1
__HAVE_BFLOAT__,1
__HAVE_SIMD_TYPES_PREFIX__,1
__HAVE_RASTERIZATION_RATE__,1
__HAVE_TEXTURE_CUBE_ARRAY__,1
__HAVE_INTEGER_BIT_EDIT_FUNCTIONS__,1
__HAVE_MAX3__,1
__HAVE_MEDIAN3__,1
__HAVE_MIN3__,1
__HAVE_INTEGER_LONG_FUNCTIONS__,1
__HAVE_MAD24__,1
__HAVE_MUL24__,1
__HAVE_INTERPOLATION_FUNCTIONS__,1
__HAVE_LOGGING__,1
__HAVE_TRIG_PI__,1
__HAVE_DIVIDE__,1
__HAVE_FMA__,1
__HAVE_FMAX3__,1
__HAVE_FMEDIAN3__,1
__HAVE_FMIN3__,1
__HAVE_NEXTAFTER__,1
__HAVE_MATRIX_MULTIPLE_SCALAR_CONSTRUCTORS__,1
__HAVE_MATRIX_THREADGROUP_DEFAULT_CONSTRUCTOR__,1
__HAVE_MATRIX_SCALAR_DIVISION__,1
__HAVE_MAKE_FILLED_MATRIX__,1
__HAVE_PACK_UNPACK_RGB10A2_SNORM_FUNCTIONS__,1
__HAVE_PACKED_NUMERIC__,1
__HAVE_INT4B_FORMAT_TYPE__,1
__HAVE_PACKED_NUMERIC_TYPE__,1
__HAVE_PIXEL_DATA_TYPES__,1
__HAVE_QUADGROUP__,1
__HAVE_QUADGROUP_BALLOT__,1
__HAVE_QUADGROUP_REDUCTION__,1
__HAVE_QUADGROUP_BROADCAST_FIRST__,1
__HAVE_QUADGROUP_IS_FIRST__,1
__HAVE_QUADGROUP_SHUFFLE_AND_FILL__,1
__HAVE_QUADGROUP_SHUFFLE_ROTATE_DOWN__,1
__HAVE_QUADGROUP_SHUFFLE_ROTATE_UP__,1
__HAVE_RAYTRACING_INTERSECTION_QUERY__,1
__HAVE_RAYTRACING_INTERSECTION_FUNCTION_BUFFER__,1
__HAVE_RAYTRACING_MULTI_LEVEL_INSTANCING__,1
__HAVE_RAYTRACING_MOTION__,1
__HAVE_RAYTRACING_EXTENDED_LIMITS__,1
__HAVE_RAYTRACING_INDIRECT_INSTANCE_BUILD__,1
__HAVE_RAYTRACING_PRIMITIVE_DATA__,1
__HAVE_RAYTRACING_USER_INSTANCE_ID__,1
__HAVE_RAYTRACING_INSTANCE_TRANSFORMS__,1
__HAVE_RAYTRACING_INTERSECTION_FUNCTION_HANDLES__,1
__HAVE_RAYTRACING_TABLE_GET_BUFFERS__,1
__HAVE_RAYTRACING_TABLE_SET_BUFFERS__,1
__HAVE_RAYTRACING_DIRECT_ACCESS__,1
__HAVE_MTL_ACCELERATION_STRUCTURE_INSTANCE_OPTIONS__,1
__HAVE_RAYTRACING_INSTANCE_RANDOM_ACCESS__,1
__HAVE_SELECT_FAST_PRECISE_FUNCTIONS__,1
__HAVE_SIMDGROUP__,1
__HAVE_SIMDGROUP_BALLOT__,1
__HAVE_SIMDGROUP_REDUCTION__,1
__HAVE_SIMDGROUP_BROADCAST_FIRST__,1
__HAVE_SIMDGROUP_IS_FIRST__,1
__HAVE_SIMDGROUP_SHUFFLE_AND_FILL__,1
__HAVE_SIMDGROUP_SHUFFLE_ROTATE_DOWN__,1
__HAVE_SIMDGROUP_SHUFFLE_ROTATE_UP__,1
__HAVE_SIMDGROUP_MATRIX__,1
__HAVE_TESSELLATION__,1
__HAVE_OPERATOR_ADDRESSOF_DELETED__,1
__HAVE_TYPE_TRAIT_ADD_CONST__,1
__HAVE_TYPE_TRAIT_ADD_POINTER__,1
__HAVE_TYPE_TRAIT_REMOVE_EXTENT__,1
__HAVE_TYPE_TRAIT_IS_ARRAY__,1
__HAVE_TYPE_TRAIT_IS_CONSTRUCTIBLE__,1
__HAVE_TYPE_TRAIT_IS_VOLATILE__,1
__HAVE_TYPE_TRAIT_COMMON_TYPE__,1
__HAVE_TYPE_TRAIT_IS_ABSTRACT__,1
__HAVE_NULLPTR_T__,1
__HAVE_FUNCTION_CONSTANTS__,1
__HAVE_THREAD_SCOPE__,1
__HAVE_MEMORY_COHERENCE__,1
__HAVE_NATIVE_LONG_LONG__,1
__HAVE_MTL_RESOURCE_ID__,1
__HAVE_UNIFORM__,1
__HAVE_UTILITY_INDEX_SEQUENCE__,1
__HAVE_VERTEX_VALUE__,1
__HAVE_VISIBLE_FUNCTION_TABLE__,1
__HAVE_FUNCTION_HANDLES__,1
